Source_Platform,URL,Content_Raw,Content_Cleaned,Like_count,Sentiment,Candidate,Target_Position,Field,Keyword
Facebook,https://www.facebook.com/hieubuongio.09/posts/b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-tin-%C4%91%E1%BB%93n-nh%C3%A2n-s%E1%BB%B1-tr%C3%AAn-m%E1%BA%A1ng-x%C3%A3-h%E1%BB%99ihi%E1%BB%87n-nay-tin-%C4%91%E1%BB%93n-c%C3%B3-danh-s%C3%A1ch-%C4%91%E1%BA%A7y-%C4%91/875599674979752/,"Quy định 214                                                                            2.3. Tổng Bí thư
Bảo đảm đầy đủ các tiêu chuẩn chung của Uỷ viên Bộ Chính trị, Ban Bí thư, đồng thời, cần có những phẩm chất, năng lực: Có uy tín cao trong Trung ương, Bộ Chính trị, trong toàn Đảng và nhân dân; là trung tâm đoàn kết, quy tụ và phát huy sức mạnh tổng hợp của cả hệ thống chính trị, của toàn Đảng, toàn dân và sức mạnh thời đại để thực hiện thắng lợi hai nhiệm vụ chiến lược xây dựng và bảo vệ Tổ quốc, mục tiêu ""dân giàu, nước mạnh, dân chủ, công bằng, văn minh"". Tiêu biểu nhất về đạo đức, trí tuệ của toàn Đảng. Có trình độ cao về lý luận chính trị. Có kiến thức sâu, rộng, toàn diện trên các lĩnh vực chính trị, kinh tế, văn hoá, xã hội, quốc phòng, an ninh, đối ngoại, xây dựng Đảng, quản lý nhà nước… Có bản lĩnh chính trị, tư duy nhạy bén, năng lực nghiên cứu, phát hiện, đề xuất và quyết đoán; bình tĩnh, sáng suốt trước những vấn đề khó, phức tạp liên quan đến vận mệnh của Đảng, của quốc gia, của dân tộc. Có năng lực lãnh đạo, điều hành Ban Chấp hành Trung ương, Bộ Chính trị, Ban Bí thư; có năng lực lãnh đạo xây dựng đội ngũ cán bộ cấp chiến lược, đặc biệt là người kế nhiệm, cán bộ chủ chốt. Đã kinh qua và hoàn thành tốt nhiệm vụ ở chức vụ bí thư tỉnh uỷ, thành uỷ hoặc trưởng ban, bộ, ngành Trung ương; tham gia Bộ Chính trị trọn một nhiệm kỳ trở lên; trường hợp đặc biệt do Ban Chấp hành Trung ương quyết định.",quy định 214 2 3 tổng bí thư bảo đảm đầy đủ các tiêu chuẩn chung của uỷ viên bộ chính trị ban bí thư đồng thời cần có những phẩm chất năng lực có uy tín cao trong trung ương bộ chính trị trong toàn đảng và nhân dân là trung tâm đoàn kết quy tụ và phát huy sức mạnh tổng hợp của cả hệ thống chính trị của toàn đảng toàn dân và sức mạnh thời đại để thực hiện thắng lợi hai nhiệm vụ chiến lược xây dựng và bảo vệ tổ quốc mục tiêu dân giàu nước mạnh dân chủ công bằng văn minh tiêu biểu nhất về đạo đức trí tuệ của toàn đảng có trình độ cao về lý luận chính trị có kiến thức sâu rộng toàn diện trên các lĩnh vực chính trị kinh tế văn hoá xã hội quốc phòng an ninh đối ngoại xây dựng đảng quản lý nhà nước có bản lĩnh chính trị tư duy nhạy bén năng lực nghiên cứu phát hiện đề xuất và quyết đoán bình tĩnh sáng suốt trước những vấn đề khó phức tạp liên quan đến vận mệnh của đảng của quốc gia của dân tộc có năng lực lãnh đạo điều hành ban chấp hành trung ương bộ chính trị ban bí thư có năng lực lãnh đạo xây dựng đội ngũ cán bộ cấp chiến lược đặc biệt là người kế nhiệm cán bộ chủ chốt đã kinh qua và hoàn thành tốt nhiệm vụ ở chức vụ bí thư tỉnh uỷ thành uỷ hoặc trưởng ban bộ ngành trung ương tham gia bộ chính trị trọn một nhiệm kỳ trở lên trường hợp đặc biệt do ban chấp hành trung ương quyết định,14.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Nhân sự - Quyền lực,[+] bản lĩnh
Facebook,https://www.facebook.com/hieubuongio.09/posts/b%C3%ACnh-lu%E1%BA%ADn-v%E1%BB%81-tin-%C4%91%E1%BB%93n-nh%C3%A2n-s%E1%BB%B1-tr%C3%AAn-m%E1%BA%A1ng-x%C3%A3-h%E1%BB%99ihi%E1%BB%87n-nay-tin-%C4%91%E1%BB%93n-c%C3%B3-danh-s%C3%A1ch-%C4%91%E1%BA%A7y-%C4%91/875599674979752/,"Đồn gì thì đồn, tôi tin tưởng anh Tô Lâm sẽ là tổng bí thư!",đồn gì thì đồn tôi tin tưởng anh tô lâm sẽ là tổng bí thư,3.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] tin tưởng
Facebook,https://www.facebook.com/100066616718413/posts/theo-danh-s%C3%A1ch-ban-ch%E1%BA%A5p-h%C3%A0nh-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-kh%C3%B3a-xiv-%C4%91%C6%B0%E1%BB%A3c-c%C3%B4ng-b%E1%BB%91-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91/1225711799659366/,"Ôi tiếc quá, bác Phạm Minh Chính và bác Lương Cường đã đến tuổi hưu, thảo nào mà nghe mãi chưa thấy tên, tưởng mình nghe nhầm.
Dù cao tuổi dân vẫn tín nhiệm 2 bác trên đã làm tốt khóa trước. Mong 2 bác tiếp tục cống hiến ạ. Vì Đảng là k có tuổi như bác cố Tổng BT Nguyễn Phú Trọng ý ạ !",ôi tiếc quá bác phạm minh chính và bác lương cường đã đến tuổi hưu thảo nào mà nghe mãi chưa thấy tên tưởng mình nghe nhầm dù cao tuổi dân vẫn tín nhiệm 2 bác trên đã làm tốt khóa trước mong 2 bác tiếp tục cống hiến ạ vì đảng là k có tuổi như bác cố tổng bt nguyễn phú trọng ý ạ,82.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100066616718413/posts/theo-danh-s%C3%A1ch-ban-ch%E1%BA%A5p-h%C3%A0nh-trung-%C6%B0%C6%A1ng-%C4%91%E1%BA%A3ng-kh%C3%B3a-xiv-%C4%91%C6%B0%E1%BB%A3c-c%C3%B4ng-b%E1%BB%91-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91/1225711799659366/,Đất nước rất cần bác Phạm Minh Chính,đất nước rất cần bác phạm minh chính,67.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/nguoibuon.gio.9/posts/tin-n%E1%BB%99i-b%E1%BB%99-r%C3%B2-r%E1%BB%89-nh%C3%A2n-s%E1%BB%B1-v%C3%A0-so-s%C3%A1nh-th%E1%BB%B1c-t%E1%BA%BFh%E1%BB%99i-ngh%E1%BB%8B-trung-%C6%B0%C6%A1ng-14-nh%C3%B3m-h%E1%BB%8Dp-v%E1%BB%ABa-q/25201599842804971/,Có ông thủ tướng nào ga lăng với phụ nữ như ông Chính ko:)),có ông thủ tướng nào ga lăng với phụ nữ như ông chính ko,26.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/nguoibuon.gio.9/posts/tin-n%E1%BB%99i-b%E1%BB%99-r%C3%B2-r%E1%BB%89-nh%C3%A2n-s%E1%BB%B1-v%C3%A0-so-s%C3%A1nh-th%E1%BB%B1c-t%E1%BA%BFh%E1%BB%99i-ngh%E1%BB%8B-trung-%C6%B0%C6%A1ng-14-nh%C3%B3m-h%E1%BB%8Dp-v%E1%BB%ABa-q/25201599842804971/,Ông chính vẫn thủ tuóng,ông chính vẫn thủ tuóng,18.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/hocgiahd/posts/b%C3%A1c-m%E1%BA%ABn-s%E1%BA%BD-%C4%91%C6%B0%E1%BB%A3c-canh-d%C6%B0a-h%E1%BA%BFt-th%C3%A1ng-10-r%E1%BB%93i-v%E1%BB%81-nghe-%C4%91%C3%A0i-b%C3%A1c-tr%E1%BA%A7n-c%E1%BA%A9m-t%C3%BA-m%E1%BA%B7c-d%C3%B9-d%C3%ADn/24404143382576431/,"Như bình luận ở trên tính đến 30/8/2025 gần như chắc chắn các vị trí đã đoán đc và khá nhiều người đồng tình ở nhiệm kỳ TW khoá 14
 I Các vị trí 
   1- Tứ trụ: TBT TW ông Tô Lâm- UVBCT 
    2- bí thư tp HCM: ông Trần Lưu Quang - UVBCT
    3- Bộ trưởng Bộ ngoại giao ông Lê Hoài Trung - UVBCT 
    4- Bộ trưởng Bộ Công an ông Lương Tam Quang UVBCT
 II - Các UVBCT khoá 14:
   a- Tái đắc cử: 5 ( Tô Lâm, Nguyễn Duy Ngọc, Lê Minh Hưng, Lương Tam Quang, Nguyễn Thị Hoài, )
   b- bầu mới  4 (Lê Minh Trí,  Lê Hoài Trung, Trịnh Văn Quyết, Trần Lưu Quang)
    c- khả năng cao : 1 (Nguyễn Thanh Nghị)
   Tổng đã có đáp án: 10 UVBCT. đã có vị trí 4
     Đây là khung sườn các vị trí khác sẽ linh hoạt theo. Chẳng hạn nghe nói ông Nguyễn Duy Ngọc sẽ về bí thư tp HN vậy bà Hoài chuyển sang vị trí nào? Và ai trám chân CN UBKT?  Tôi nghĩ người thay ông Ngọc sẽ là ông Lê Minh Trí.
   Với vị trí Thủ tướng tôi nghĩ phù hợp là ông Chính tái đắc cử hoặc ông Lê Minh Hưng ( ông Hưng học kinh tế bài bản là UVBCT khoá trước nhưng chưa đủ 5 năm trở lên theo điều lệ)
   Với vị trí bộ trưởng bộ Quốc phòng có 3 khả năng:
1- ông Phan Văn Giang đang làm tốt, có tín nhiệm, có thể lên cao hơn hoặc nghỉ hưu, 2- ông Trịnh Văn Quyết hiện đang là UV ban BT sẽ là UVBCT khoá 14, hạn chế bên chính trị ít khi lên bộ trưởng (trừ trường hợp bác Lịch), 3- ông Nguyễn Tân Cương lợi thế bên ngạch Tổng tham mưu trưởng, hạn chế hiện mới là UVTWD, lên bộ trưởng thì cần đc bầu vào UCVBCT khoá 14. Tôi nghiêng về ông Cương. Ông Giang sẽ lên Chủ tịch nước.",như bình luận ở trên tính đến 30 8 2025 gần như chắc chắn các vị trí đã đoán đc và khá nhiều người đồng tình ở nhiệm kỳ tw khoá 14 i các vị trí 1 tứ trụ tbt tw ông tô lâm uvbct 2 bí thư tp hcm ông trần lưu quang uvbct 3 bộ trưởng bộ ngoại giao ông lê hoài trung uvbct 4 bộ trưởng bộ công an ông lương tam quang uvbct ii các uvbct khoá 14 a tái đắc cử 5 tô lâm nguyễn duy ngọc lê minh hưng lương tam quang nguyễn thị hoài b bầu mới 4 lê minh trí lê hoài trung trịnh văn quyết trần lưu quang c khả năng cao 1 nguyễn thanh nghị tổng đã có đáp án 10 uvbct đã có vị trí 4 đây là khung sườn các vị trí khác sẽ linh hoạt theo chẳng hạn nghe nói ông nguyễn duy ngọc sẽ về bí thư tp hn vậy bà hoài chuyển sang vị trí nào và ai trám chân cn ubkt tôi nghĩ người thay ông ngọc sẽ là ông lê minh trí với vị trí thủ tướng tôi nghĩ phù hợp là ông chính tái đắc cử hoặc ông lê minh hưng ông hưng học kinh tế bài bản là uvbct khoá trước nhưng chưa đủ 5 năm trở lên theo điều lệ với vị trí bộ trưởng bộ quốc phòng có 3 khả năng 1 ông phan văn giang đang làm tốt có tín nhiệm có thể lên cao hơn hoặc nghỉ hưu 2 ông trịnh văn quyết hiện đang là uv ban bt sẽ là uvbct khoá 14 hạn chế bên chính trị ít khi lên bộ trưởng trừ trường hợp bác lịch 3 ông nguyễn tân cương lợi thế bên ngạch tổng tham mưu trưởng hạn chế hiện mới là uvtwd lên bộ trưởng thì cần đc bầu vào ucvbct khoá 14 tôi nghiêng về ông cương ông giang sẽ lên chủ tịch nước,1.0,Trung lập,Lê Minh Hưng,Thủ tướng,Nhân sự - Quyền lực,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/DatNuocVuonMinhVN/posts/kh%E1%BA%A3-n%C4%83ng-c%E1%BB%A7a-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%81-%C4%91i%E1%BB%81u-h%C3%A0nh-kinh-t%E1%BA%BF-v%C4%A9-m%C3%B4-l%C3%A0-kh%C3%B4ng-ph%E1%BA%A3i-b%C3%A0n-/122124037971006011/,"Bất kỳ ai kế nhiệm ông Chính nếu không mở mắt to nhìn nhân dân, thương dân thì sau này cũng chỉ là cái bóng của ông mà thôi, hãy nhớ rằng nhân dân là tấm gương phản chiếu to và sáng nhất!",bất kỳ ai kế nhiệm ông chính nếu không mở mắt to nhìn nhân dân thương dân thì sau này cũng chỉ là cái bóng của ông mà thôi hãy nhớ rằng nhân dân là tấm gương phản chiếu to và sáng nhất,148.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Nhân sự - Quyền lực,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/DatNuocVuonMinhVN/posts/kh%E1%BA%A3-n%C4%83ng-c%E1%BB%A7a-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%81-%C4%91i%E1%BB%81u-h%C3%A0nh-kinh-t%E1%BA%BF-v%C4%A9-m%C3%B4-l%C3%A0-kh%C3%B4ng-ph%E1%BA%A3i-b%C3%A0n-/122124037971006011/,"Lê Minh Hưng chắc chắn sẽ là Thủ tướng khóa 2026/2031 thay Bác Chính. Sinh năm 1970, đã kinh qua Thống đốc ngân hàng nhà nước..Ông Hưng được kỳ vọng sẽ tiếp bước Bác Chính để thúc đẩy kinh tế xã hội của Đất nước phát triển mạnh mẽ...",lê minh hưng chắc chắn sẽ là thủ tướng khóa 2026 2031 thay bác chính sinh năm 1970 đã kinh qua thống đốc ngân hàng nhà nước ông hưng được kỳ vọng sẽ tiếp bước bác chính để thúc đẩy kinh tế xã hội của đất nước phát triển mạnh mẽ,5.0,Tích cực,Lê Minh Hưng,Thủ tướng,Kinh tế - Tài chính,[+] kỳ vọng
Facebook,https://www.facebook.com/DatNuocVuonMinhVN/posts/kh%E1%BA%A3-n%C4%83ng-c%E1%BB%A7a-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-v%E1%BB%81-%C4%91i%E1%BB%81u-h%C3%A0nh-kinh-t%E1%BA%BF-v%C4%A9-m%C3%B4-l%C3%A0-kh%C3%B4ng-ph%E1%BA%A3i-b%C3%A0n-/122124037971006011/,Về làm kinh tế anh Hưng là ok nhé. Thực ra để đạt GDP 2 con số mà xuyên suốt thì a Lê Minh Hưng là sự lựa chọn hợp lý.,về làm kinh tế anh hưng là ok nhé thực ra để đạt gdp 2 con số mà xuyên suốt thì a lê minh hưng là sự lựa chọn hợp lý,11.0,Trung lập,Lê Minh Hưng,Thủ tướng,Kinh tế - Tài chính,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/thongtinchinhphu/photos/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%C3%ADnh-ph%E1%BB%A7-ph%E1%BA%A1m-minh-ch%C3%ADnh-v%C3%A0-phu-nh%C3%A2n-tr%C3%B2-chuy%E1%BB%87n-v%E1%BB%9Bi-c%E1%BB%AD-tri-khu-v%E1%BB%B1c-b%E1%BB%8F/1398478598983583/,"Sáng 15/3, hoà chung ngày hội lớn với gần 79 triệu cử tri trên khắp mọi miền đất nước, tại tổ bầu cử số 21 thuộc đơn vị bầu cử số 7, phường Tây Hồ, Hà Nội, Thủ tướng Chính phủ Phạm Minh Chính và Phu nhân thực hiện quyền và nghĩa vụ công dân, bỏ phiếu lựa chọn những người xứng đáng nhất làm đại biểu Quốc hội khóa XVI và đại biểu Hội đồng nhân dân các cấp nhiệm kỳ 2026-2031.",sáng 15 3 hoà chung ngày hội lớn với gần 79 triệu cử tri trên khắp mọi miền đất nước tại tổ bầu cử số 21 thuộc đơn vị bầu cử số 7 phường tây hồ hà nội thủ tướng chính phủ phạm minh chính và phu nhân thực hiện quyền và nghĩa vụ công dân bỏ phiếu lựa chọn những người xứng đáng nhất làm đại biểu quốc hội khóa xvi và đại biểu hội đồng nhân dân các cấp nhiệm kỳ 2026 2031,31.0,Tích cực,Phạm Minh Chính,Thủ tướng (Tái cử),Nhân sự - Quyền lực,[+] xứng đáng
Facebook,https://www.facebook.com/thongtinchinhphu/posts/-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ch%E1%BB%A7-tr%C3%AC-cu%E1%BB%99c-h%E1%BB%8Dp-v%E1%BB%81-s%E1%BA%AFp-x%E1%BA%BFp-%C4%91%C6%A1n-v%E1%BB%8B-s%E1%BB%B1-nghi%E1%BB%87p-c%C3%B4ng-l%E1%BA%ADp-thu%E1%BB%99c-c%C3%A1c-b%E1%BB%99-ng/1265044515660326/,"Chiều tối 6/10, tại trụ sở Chính phủ, Thủ tướng Chính phủ Phạm Minh Chính chủ trì họp Ban Chỉ đạo của Chính phủ về tổng kết Nghị quyết số 18-NQ/TW về sắp xếp đơn vị sự nghiệp công lập thuộc các bộ, ngành, địa phương theo Công văn số 59-CV/BCĐ của Ban Chỉ đạo Trung ương về tổng kết Nghị quyết số 18-NQ/TW.

Dự cuộc họp có các Phó Thủ tướng Chính phủ; các Phó Bí thư Đảng ủy Chính phủ; các Bộ trưởng, Thủ trưởng cơ quan ngang bộ; lãnh đạo các bộ, ngành là thành viên Ban Chỉ đạo.",chiều tối 6 10 tại trụ sở chính phủ thủ tướng chính phủ phạm minh chính chủ trì họp ban chỉ đạo của chính phủ về tổng kết nghị quyết số 18 nq tw về sắp xếp đơn vị sự nghiệp công lập thuộc các bộ ngành địa phương theo công văn số 59 cv bcđ của ban chỉ đạo trung ương về tổng kết nghị quyết số 18 nq tw dự cuộc họp có các phó thủ tướng chính phủ các phó bí thư đảng ủy chính phủ các bộ trưởng thủ trưởng cơ quan ngang bộ lãnh đạo các bộ ngành là thành viên ban chỉ đạo,69.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/quetui38/posts/ch%C3%BAc-m%E1%BB%ABng-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-%C4%91%C6%B0%E1%BB%A3c-b%E1%BA%A7u-l%C3%A0m-%E1%BB%A7y-vi%C3%AAn-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-/1200722822188321/,"Không rõ ai viết thiếu chuẩn thế này, nên đính chính lại. thứ nhất: Đ/c Lê Minh Hưng là UV Bộ CT, Ban BT TW Đảng, Trưởng Ban TC khoá XIII, chiều 22.1 Đại hội XIV gồm 1586 đại biểu mới bầu ra 200 uỷ viên khoá XIV (180 CT 20 DK), trong đó có đ/c LMH tái cử BCH, theo chương trình ĐH sáng 23.1 BCH khoá mới sẽ họp phiên đầu tiên để bầu ra BCT, TBT, CN. UBKT, sau khi có kq Bộ CT sẽ tiến hành phân công NV trong Đảng trong đó có chức danh Trưởng Ban TCTW. Thứ hai theo Điều lệ Đảng và phân tích trên đã rõ chức danh Trưởng Ban Tổ chức TW là phân công hoặc bổ nhiệm không phải chức danh bầu cử.
Như vậy, bài viết đồng chí Lê Minh Hưng được bầu làm UV Bộ Chính trị, Trưởng Ban Tổ chức TW Đảng tại ĐH này là chưa chính xác",không rõ ai viết thiếu chuẩn thế này nên đính chính lại thứ nhất đ c lê minh hưng là uv bộ ct ban bt tw đảng trưởng ban tc khoá xiii chiều 22 1 đại hội xiv gồm 1586 đại biểu mới bầu ra 200 uỷ viên khoá xiv 180 ct 20 dk trong đó có đ c lmh tái cử bch theo chương trình đh sáng 23 1 bch khoá mới sẽ họp phiên đầu tiên để bầu ra bct tbt cn ubkt sau khi có kq bộ ct sẽ tiến hành phân công nv trong đảng trong đó có chức danh trưởng ban tctw thứ hai theo điều lệ đảng và phân tích trên đã rõ chức danh trưởng ban tổ chức tw là phân công hoặc bổ nhiệm không phải chức danh bầu cử như vậy bài viết đồng chí lê minh hưng được bầu làm uv bộ chính trị trưởng ban tổ chức tw đảng tại đh này là chưa chính xác,36.0,Trung lập,Lê Minh Hưng,Thủ tướng,Nhân sự - Quyền lực,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/quetui38/posts/ch%C3%BAc-m%E1%BB%ABng-%C4%91%E1%BB%93ng-ch%C3%AD-l%C3%AA-minh-h%C6%B0ng-%C4%91%C6%B0%E1%BB%A3c-b%E1%BA%A7u-l%C3%A0m-%E1%BB%A7y-vi%C3%AAn-b%E1%BB%99-ch%C3%ADnh-tr%E1%BB%8B-tr%C6%B0%E1%BB%9Fng-ban-t%E1%BB%95-/1200722822188321/,"Lê Minh Hưng tướng tá cao đẹp, phong độ, vừa có tài, vừa có đức, vừa giỏi về kinh tế. Bầu làm TT là chính xác nhất!",lê minh hưng tướng tá cao đẹp phong độ vừa có tài vừa có đức vừa giỏi về kinh tế bầu làm tt là chính xác nhất,21.0,Trung lập,Lê Minh Hưng,Thủ tướng,Kinh tế - Tài chính,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100082081114673/posts/th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-ch%C3%ADnh-l%C3%A0-ng%C6%B0%E1%BB%9Di-cu%E1%BB%91i-c%C3%B9ng-r%E1%BB%9Di-kh%E1%BB%8Fi-b%E1%BB%A5c-%C4%91o%C3%A0n-ch%E1%BB%A7-t%E1%BB%8Bch-%C4%91%E1%BA%A1i-h%E1%BB%99i-/892054943540535/,Cảm ơn bác phạm minh chính người hùng đất việt,cảm ơn bác phạm minh chính người hùng đất việt,11.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/le.t.khoa.1/posts/k%E1%BA%BFt-qu%E1%BA%A3-s%E1%BA%AFp-x%E1%BA%BFp-nh%C3%A2n-s%E1%BB%B1-cho-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n-vi%E1%BB%87t-nam-kh%C3%B3a-14-v%C3%A0o-n%C4%83m-2026-/10237523954426245/,bác chính . bác lâm .bác giang oke,bác chính bác lâm bác giang oke,3.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/le.t.khoa.1/posts/k%E1%BA%BFt-qu%E1%BA%A3-s%E1%BA%AFp-x%E1%BA%BFp-nh%C3%A2n-s%E1%BB%B1-cho-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-c%E1%BB%99ng-s%E1%BA%A3n-vi%E1%BB%87t-nam-kh%C3%B3a-14-v%C3%A0o-n%C4%83m-2026-/10237523954426245/,Bác chính và bác lâm yêu cả hai tuyệt vời cả hai lãnh tụ cao cấp,bác chính và bác lâm yêu cả hai tuyệt vời cả hai lãnh tụ cao cấp,7.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] tuyệt vời
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/t%E1%BB%A9-tr%E1%BB%A5-%C4%91%C3%A3-%C4%91%E1%BB%A7-chuy%C3%AAn-gia-qu%E1%BB%91c-t%E1%BA%BF-n%C3%B3i-g%C3%AC-sau-khi-%C3%B4ng-t%C3%B4-l%C3%A2m-b%C6%B0%E1%BB%9Bc-v%C3%A0o-t%E1%BB%A9-tr%E1%BB%A5-nhi%E1%BB%81u-/850248750474737/,Thủ tướng chính  là sĩ quân tình báo tôi nghi ông ấy sẽ kế nhiệm tổng Trọng,thủ tướng chính là sĩ quân tình báo tôi nghi ông ấy sẽ kế nhiệm tổng trọng,5.0,Trung lập,Phạm Minh Chính,Thủ tướng (Tái cử),Nhân sự - Quyền lực,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/BBCnewsVietnamese/posts/t%E1%BB%A9-tr%E1%BB%A5-%C4%91%C3%A3-%C4%91%E1%BB%A7-chuy%C3%AAn-gia-qu%E1%BB%91c-t%E1%BA%BF-n%C3%B3i-g%C3%AC-sau-khi-%C3%B4ng-t%C3%B4-l%C3%A2m-b%C6%B0%E1%BB%9Bc-v%C3%A0o-t%E1%BB%A9-tr%E1%BB%A5-nhi%E1%BB%81u-/850248750474737/,Tổng bí thư TÔ LÂM rất xứng đáng. mong ông vững bước,tổng bí thư tô lâm rất xứng đáng mong ông vững bước,5.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] xứng đáng
Facebook,https://www.facebook.com/onghocgia/posts/theo-th%C3%B4ng-l%E1%BB%87-ch%E1%BB%89-c%C3%B3-nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-trong-t%E1%BB%A9-tr%E1%BB%A5-m%E1%BB%9Bi-%C4%91%C6%B0%E1%BB%A3c-x%C3%A9t-l%C3%A0-tr%C6%B0%E1%BB%9Dng-h%E1%BB%A3p-%C4%91%E1%BA%B7c-bi%E1%BB%87/1417790953457083/,Ủng hộ bác phan văn giang làm tổng bí thư,ủng hộ bác phan văn giang làm tổng bí thư,435.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,[+] ủng hộ
Facebook,https://www.facebook.com/onghocgia/posts/theo-th%C3%B4ng-l%E1%BB%87-ch%E1%BB%89-c%C3%B3-nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-trong-t%E1%BB%A9-tr%E1%BB%A5-m%E1%BB%9Bi-%C4%91%C6%B0%E1%BB%A3c-x%C3%A9t-l%C3%A0-tr%C6%B0%E1%BB%9Dng-h%E1%BB%A3p-%C4%91%E1%BA%B7c-bi%E1%BB%87/1417790953457083/,"Ông Giang là người sứng đáng nhất làm tổng bí thư,
Vì ông trong sạch hơn cả...",ông giang là người sứng đáng nhất làm tổng bí thư vì ông trong sạch hơn cả,471.0,Tích cực,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Uy tín - Đời tư,[+] trong sạch
Facebook,https://www.facebook.com/onghocgia/posts/theo-th%C3%B4ng-l%E1%BB%87-ch%E1%BB%89-c%C3%B3-nh%E1%BB%AFng-ng%C6%B0%E1%BB%9Di-trong-t%E1%BB%A9-tr%E1%BB%A5-m%E1%BB%9Bi-%C4%91%C6%B0%E1%BB%A3c-x%C3%A9t-l%C3%A0-tr%C6%B0%E1%BB%9Dng-h%E1%BB%A3p-%C4%91%E1%BA%B7c-bi%E1%BB%87/1417790953457083/,"Mong bác lên làm bí thư bãi bỏ bớt luật cải cách cho dân đở khổ,bác Tô lâm làm luật nhiều  quá",mong bác lên làm bí thư bãi bỏ bớt luật cải cách cho dân đở khổ bác tô lâm làm luật nhiều quá,270.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
Facebook,https://www.facebook.com/100082081114673/posts/nh%C3%A2n-s%E1%BB%B1-t%E1%BA%A1i-%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-vi%E1%BB%87c-l%E1%BB%9Bn-kh%C3%B4ng-th%E1%BB%83-nghe-tin-%C4%91%E1%BB%93n/868899802522716/,Vừa rồi đại hội 15 đã kết thúc và đã biết bác tô Lâm vẫn được bầu vào ban chấp hành Trung ương chắc chắn bác sẽ làm một khóa nữa,vừa rồi đại hội 15 đã kết thúc và đã biết bác tô lâm vẫn được bầu vào ban chấp hành trung ương chắc chắn bác sẽ làm một khóa nữa,2.0,Trung lập,Tô Lâm,Tổng Bí thư / Chủ tịch nước,Khác,Không có từ khóa tiêu biểu
