"postTitle","postDescription","text","likesCount","facebookUrl"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"Toàn những lời lẽ kích động để gây mất doàn kết","25","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"Có 1 nhóm người Việt rất rất muốn họp, hội nghị gì gì đó lắm chứ nhưng bọn họ ở ""thái cực khác"" ko đồng hành với chủ nghĩa CS và chế độ VNXHCN, thôi thì ai mơ thì cứ mơ hết F1, F2, F3...Fn đi nghen.","19","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"Trọng đại nổi gì khi người dân không biết","10","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"Bầu mà có mỗi 1 ứng cử viên kkkk","9","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"Căn bản là đại hội Đảng thì chỉ có đảng viên mới được dự thì phải thôi.","11","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"Đại hội Đảng lần thứ XIV đang diễn ra từ ngày 19 đến 25 tháng 1 năm 2026 tại Hà Nội – một vở kịch chính trị khép kín, tốn kém và trắng trợn khinh miệt nhân dân Việt Nam.

Dưới danh nghĩa “sự kiện trọng đại của đất nước”, Đảng Cộng sản Việt Nam lại một lần nữa tự biên tự diễn, tự bầu chọn lãnh đạo trong những căn phòng kín mít, nơi không một tiếng nói dân chủ nào được phép vang lên.

Họ luôn rêu rao “ý Đảng lòng dân”, “nhân dân làm chủ”, “dân biết, dân bàn, dân làm, dân kiểm tra”, nhưng thực tế phũ phàng: nhân dân bị tước đoạt hoàn toàn quyền tham gia, quyền ý kiến. Không bầu cử phổ thông trực tiếp, không tranh luận công khai giữa các ứng cử viên, không lựa chọn thay thế nếu lãnh đạo không còn xứng đáng.

Dàn nhân sự Bộ Chính trị, Ban Bí thư, Tổng Bí thư được cơ cấu sẵn từ các phe cánh trong bóng tối, phiếu bầu đại hội chỉ là trò hình thức vô giá trị, bị thao túng bởi lợi ích nhóm và quyền lực phe phái.

Và bi kịch lớn nhất: tất cả những gì diễn ra đều được chi trả bằng tiền thuế của nhân dân Tất cả chi phí hàng nghìn tỷ đồng thuế dân đổ vào an ninh thắt chặt, người dân đang khốn khổ vì lạm phát, thất nghiệp, gánh hàng trăm thuế phí.
Hàng ngàn công an, bộ đội được huy động để phong tỏa, đàn áp mọi tiếng nói phản biện. An ninh thắt chặt không phải để bảo vệ dân, mà để bảo vệ sự im lặng tuyệt đối cho “quá trình tự quyết” của một nhóm độc tài tự xưng lãnh đạo.

“Đảng lãnh đạo, Nhà nước quản lý, nhân dân làm chủ” – khẩu hiệu này giờ chỉ là trò lừa dối trơ trẽn. Nhân dân thậm chí không làm chủ nổi túi tiền của mình, khi hàng nghìn tỷ đồng bị vắt kiệt để phục vụ vở diễn tự sướng của Đảng. Dân không được có quyền lợi bỏ phiếu, bầu báng, nhưng bị bắt buộc nghĩa vụ đóng thuế, góp tiền cho chúng làm màu, dựng cờ hoa, rồi tiếp tục sống trong áp bức và bất công.

Đại hội XIV không phải là nơi dân bầu lãnh đạo, mà là buổi hợp thức hóa quyền lực đã được quyết định từ trước.

Dân được nhắc đến triền miên trong diễn văn hoa mỹ, nhưng vắng mặt hoàn toàn trong quyền lực thực tế.

Hãy dừng ngay việc vắt kiệt mồ hôi nước mắt của dân để nuôi dưỡng bộ máy độc tài!

Nhân dân Việt Nam đã khổ sở quá đủ – đừng bắt họ tiếp tục phải trả giá cho những vở kịch khép kín, tốn kém và vô nh.â.n t.í.nh của đảng Cộng sản độc tài tr.ơ tr.ẽ.n này nữa
Thi Hong Hoa Le
#chandunglanhdao",,"chỉ là hình thức thôi","4","https://www.facebook.com/nhatkyyeunuoc1/posts/%C4%91%E1%BA%A1i-h%E1%BB%99i-%C4%91%E1%BA%A3ng-l%E1%BA%A7n-th%E1%BB%A9-xiv-%C4%91ang-di%E1%BB%85n-ra-t%E1%BB%AB-ng%C3%A0y-19-%C4%91%E1%BA%BFn-25-th%C3%A1ng-1-n%C4%83m-2026-t%E1%BA%A1i-h%C3%A0-/1328004446035698/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Lo bò trắng răng","1","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"THUẾ THUẾ THUẾ","1","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"A3 Hưng =))))","1","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Tôi thấy nếu ông chính về hưu thì ông Hồ Đức Phớc làm thủ tướng thì tốt , một người có kinh nghiệm điều hành tài chính","1","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Mục tiêu chính trị ...là tăng trưởng kinh tế 😄😄😄.
Đúng là Báo bãi cức","4","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"UVBCT chưa đuoc 2 năm, chưa trọn 1 nhiệm kỳ","0","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Thằng nào lên cũng hok khá nổi ăn xin khắp bốn phương","0","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Nghĩ vậy 
Chắc gì vậy","0","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Con kính mong cô chú, nếu có thể, hãy giúp đỡ em gái con để bé có thể tiếp tục đến trường học. Con đã chia sẻ hoàn cảnh của em trên trang cá nhân Facebook của mình, mong cô chú xem qua và giúp đỡ.","0","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
"LÊ MINH HƯNG: TIỀN ĐỒ CHÍNH TRỊ, TRIỂN VỌNG SAU ĐẠI HỘI 14

Nếu Thủ tướng Phạm Minh Chính về hưu, ai sẽ là người kế nhiệm ông để thực hiện các mục tiêu kinh tế đầy thách thức mà Quốc hội Việt Nam đã...",,"Con trai của cựu Bộ trưởng Bộ Công an Lê Minh Hương","1","https://www.facebook.com/BBCnewsVietnamese/posts/l%C3%AA-minh-h%C6%B0ng-ti%E1%BB%81n-%C4%91%E1%BB%93-ch%C3%ADnh-tr%E1%BB%8B-tri%E1%BB%83n-v%E1%BB%8Dng-sau-%C4%91%E1%BA%A1i-h%E1%BB%99i-14n%E1%BA%BFu-th%E1%BB%A7-t%C6%B0%E1%BB%9Bng-ph%E1%BA%A1m-minh-/1304812715018336/"
